990,293,5,293,northern,1995-8-4,94842408,385270869,201
991,38,8,354,role,2001-11-13,100629424,6181972,285
992,155,9,830,successfully,2014-11-14,116014664,71273503,374
993,354,9,541,defence,2007-11-9,200847893,662303149,187
994,594,2,234,surf,2005-6-13,74584475,376835685,235
995,699,6,699,bishop,2004-11-7,244999080,144942446,433
996,541,6,636,diseases,2009-11-22,245296451,555081383,301
997,830,2,636,winds,2003-11-8,242627577,894131912,162
998,234,7,636,experiment,2008-12-19,128592037,557784378,281
999,636,2,394,guard,2005-3-27,181130798,43014179,173
1000,394,1,394,coordinator,2016-2-24,85858083,884989164,444
